serie,hour,day,month,season,value
5,00,17,09,3,46.7056
5,00,18,09,3,53.2816
5,00,19,09,3,47.1121
5,00,20,09,3,45.0964
5,00,21,09,3,41.177
5,00,22,09,3,38.8674
5,00,23,09,3,38.8537
5,00,24,09,3,37.521
5,00,25,09,3,40.8653
5,00,26,09,3,38.9115
5,00,27,09,3,35.252
5,00,28,09,3,38.3244
5,00,29,09,3,38.8059
5,00,30,09,3,39.6318
5,00,01,10,3,39.766
5,00,02,10,3,37.8551
5,00,03,10,3,37.4575
5,00,04,10,3,33.9808
5,00,05,10,3,38.5219
5,00,06,10,3,38.7335
5,00,07,10,3,33.5034
5,00,08,10,3,30.1542
5,00,09,10,3,36.5961
5,00,10,10,3,41.2147
5,00,11,10,3,53.929
5,00,12,10,3,51.0327
5,00,13,10,3,50.525
5,00,14,10,3,44.2507
5,00,15,10,3,47.8224
5,00,16,10,3,54.1599
5,00,17,10,3,51.4439
5,00,18,10,3,52.8768
5,00,19,10,3,57.0092
5,00,20,10,3,56.096
5,00,21,10,3,55.4776
5,00,22,10,3,55.8568
5,00,23,10,3,53.7784
5,00,24,10,3,55.204
5,00,25,10,3,49.3457
5,00,26,10,3,53.0353
5,00,27,10,3,50.6934
5,00,28,10,3,33.2046
5,00,29,10,3,33.9483
5,00,30,10,3,45.8
5,00,31,10,3,42.746
5,00,01,11,3,41.4689
5,00,02,11,3,48.7182
5,00,03,11,3,50.7149
5,00,04,11,3,51.2872
5,00,05,11,3,48.7993
5,00,06,11,3,45.3793
5,00,07,11,3,49.6926
5,00,08,11,3,47.7994
5,00,09,11,3,42.1088
5,00,10,11,3,53.686
5,00,11,11,3,57.3806
5,00,12,11,3,55.4596
5,00,13,11,3,54.8036
5,00,14,11,3,51.39
5,00,15,11,3,50.8097
5,00,16,11,3,50.1199
5,00,17,11,3,49.1748
5,00,18,11,3,52.9899
5,00,19,11,3,54.4957
5,00,20,11,3,49.1306
5,00,21,11,3,47.7424
5,00,22,11,3,43.7988
5,00,23,11,3,41.0588
5,00,24,11,3,45.4951
5,00,25,11,3,49.6022
5,00,26,11,3,45.0788
5,00,27,11,3,43.7408
5,00,28,11,3,42.7967
5,00,29,11,3,42.1107
5,00,30,11,3,46.0589
5,00,01,12,4,43.5527
5,00,02,12,4,49.904
5,00,03,12,4,48.4765
5,00,04,12,4,48.0014
5,00,05,12,4,48.9511
5,00,06,12,4,48.4583
5,00,07,12,4,46.7743
5,00,08,12,4,49.2567
5,00,09,12,4,47.4709
5,00,10,12,4,47.9186
5,00,11,12,4,46.2286
5,00,12,12,4,49.2267
5,00,13,12,4,49.7872
5,00,14,12,4,42.7172
5,00,15,12,4,48.5302
5,00,16,12,4,54.8107
5,00,17,12,4,46.4678
5,00,18,12,4,47.4793
5,00,19,12,4,50.296
5,00,20,12,4,51.4033
5,00,21,12,4,49.1046
5,00,22,12,4,49.5862
5,00,23,12,4,50.9526
5,00,24,12,4,49.8007
5,00,25,12,4,51.2993
5,00,26,12,4,51.2111
5,00,27,12,4,50.9704
5,00,28,12,4,53.0359
5,00,29,12,4,51.4229
5,00,30,12,4,51.0682
5,00,31,12,4,50.3157
5,00,01,01,4,50.1232
5,00,02,01,4,51.6487
5,00,03,01,4,49.3887
5,00,04,01,4,49.6387
5,00,05,01,4,49.0243
5,00,06,01,4,47.3033
5,00,07,01,4,46.2135
5,00,08,01,4,42.557
5,00,09,01,4,38.3953
5,00,10,01,4,38.4607
5,00,11,01,4,31.152
5,00,12,01,4,32.1574
5,00,13,01,4,39.6791
5,00,14,01,4,41.1329
5,00,15,01,4,42.8209
5,00,16,01,4,44.3087
5,00,17,01,4,44.3764
5,00,18,01,4,36.808
5,00,19,01,4,45.3893
5,00,20,01,4,50.46
5,00,21,01,4,43.1821
5,00,22,01,4,41.1347
5,00,23,01,4,44.4413
5,00,24,01,4,45.9664
5,00,25,01,4,43.3404
5,00,26,01,4,42.4415
5,00,27,01,4,42.4263
5,00,28,01,4,42.6908
5,00,29,01,4,46.3132
5,00,30,01,4,46.406
5,00,31,01,4,53.596
5,00,01,02,4,47.9844
5,00,02,02,4,37.863
5,00,03,02,4,35.3482
5,00,04,02,4,35.8907
5,00,05,02,4,38.1557
5,00,06,02,4,40.4816
5,00,07,02,4,40.1378
5,00,08,02,4,41.9745
5,00,09,02,4,44.2168
5,00,10,02,4,50.5409
5,00,11,02,4,51.2743
5,00,12,02,4,42.9116
5,00,13,02,4,40.6164
5,00,14,02,4,39.5097
5,00,15,02,4,40.3626
5,00,16,02,4,41.0134
5,00,17,02,4,42.1711
5,00,18,02,4,43.7779
5,00,19,02,4,43.5679
5,00,20,02,4,43.8576
5,00,21,02,4,37.9829
5,00,22,02,4,35.5423
5,00,23,02,4,35.5702
5,00,24,02,4,39.5245
5,00,25,02,4,39.379
5,00,26,02,4,35.2047
5,00,27,02,4,33.677
5,00,28,02,4,37.7856
5,00,01,03,1,40.4622
5,00,02,03,1,41.3477
5,00,03,03,1,40.4146
5,00,04,03,1,46.307
5,00,05,03,1,46.0993
5,00,06,03,1,48.3381
5,00,07,03,1,42.7269
5,00,08,03,1,45.516
5,00,09,03,1,42.6879
5,00,10,03,1,45.9388
5,00,11,03,1,48.9448
5,00,12,03,1,45.9797
5,00,13,03,1,38.4047
5,00,14,03,1,34.4631
5,00,15,03,1,36.4483
5,00,16,03,1,33.9821
5,00,17,03,1,35.5867
5,00,18,03,1,36.2938
5,00,19,03,1,33.0429
5,00,20,03,1,31.781
5,00,21,03,1,28.9507
5,00,22,03,1,30.2933
5,00,23,03,1,31.5493
5,00,24,03,1,35.956
5,00,25,03,1,36.1119
5,00,26,03,1,32.3864
5,00,27,03,1,29.7221
5,00,28,03,1,26.1817
5,00,29,03,1,25.2692
5,00,30,03,1,29.2479
5,00,31,03,1,38.9258
5,00,01,04,1,47.3728
5,00,02,04,1,45.8128
5,00,03,04,1,38.8493
5,00,04,04,1,31.9476
5,00,05,04,1,39.4735
5,00,06,04,1,41.2161
5,00,07,04,1,48.4966
5,00,08,04,1,50.2427
5,00,09,04,1,45.8689
5,00,10,04,1,43.5757
5,00,11,04,1,40.6669
5,00,12,04,1,36.1662
5,00,13,04,1,40.916
5,00,14,04,1,50.8513
5,00,15,04,1,53.505
5,00,16,04,1,47.7165
5,00,17,04,1,45.8633
5,00,18,04,1,47.4058
5,00,19,04,1,47.0542
5,00,20,04,1,45.9182
5,00,21,04,1,44.7165
5,00,22,04,1,45.7508
5,00,23,04,1,47.7064
5,00,24,04,1,54.552
5,00,25,04,1,49.5917
5,00,26,04,1,46.1674
5,00,27,04,1,45.2318
5,00,28,04,1,48.1275
5,00,29,04,1,51.7197
5,00,30,04,1,51.5928
5,00,01,05,1,48.0868
5,00,02,05,1,47.3924
5,00,03,05,1,42.4932
5,00,04,05,1,34.647
5,00,05,05,1,35.9752
5,00,06,05,1,42.2628
5,00,07,05,1,46.424
5,00,08,05,1,54.0127
5,00,09,05,1,54.3265
5,00,10,05,1,56.406
5,00,11,05,1,47.8939
5,00,12,05,1,36.378
5,00,13,05,1,34.7905
5,00,14,05,1,35.6884
5,00,15,05,1,39.4247
5,00,16,05,1,36.8374
5,00,17,05,1,33.159
5,00,18,05,1,32.1224
5,00,19,05,1,33.352
5,00,20,05,1,34.0752
5,00,21,05,1,34.296
5,00,22,05,1,39.9689
5,00,23,05,1,40.9218
5,00,24,05,1,38.9673
5,00,25,05,1,35.4893
5,00,26,05,1,35.71
5,00,27,05,1,36.263
5,00,28,05,1,35.674
5,00,29,05,1,30.8387
5,00,30,05,1,28.8521
5,00,31,05,1,28.1447
5,00,01,06,2,27.7743
5,00,02,06,2,29.2212
5,00,03,06,2,26.0613
5,00,04,06,2,37.7673
5,00,05,06,2,32.3293
5,00,06,06,2,32.9595
5,00,07,06,2,35.8181
5,00,08,06,2,29.1338
5,00,09,06,2,32.6346
5,00,10,06,2,34.0553
5,00,11,06,2,31.549
5,00,12,06,2,22.6257
5,00,13,06,2,26.9715
5,00,14,06,2,33.48
5,00,15,06,2,35.0143
5,00,16,06,2,45.0196
5,00,17,06,2,43.0995
5,00,18,06,2,41.139
5,00,19,06,2,46.3212
5,00,20,06,2,43.9455
5,00,21,06,2,42.2807
5,00,22,06,2,39.9546
5,00,23,06,2,35.822
5,00,24,06,2,49.662
5,00,25,06,2,44.5669
5,00,26,06,2,45.5738
5,00,27,06,2,46.8868
5,00,28,06,2,40.2062
5,00,29,06,2,40.3672
5,00,30,06,2,40.149
5,00,01,07,2,37.9673
5,00,02,07,2,37.3371
5,00,03,07,2,38.2979
5,00,04,07,2,40.484
5,00,05,07,2,39.3436
5,00,06,07,2,37.504
5,00,07,07,2,37.7007
5,00,08,07,2,38.2554
5,00,09,07,2,37.9884
5,00,10,07,2,38.6588
5,00,11,07,2,37.4769
5,00,12,07,2,38.7371
5,00,13,07,2,41.5538
5,00,14,07,2,40.8711
5,00,15,07,2,45.1067
5,00,16,07,2,41.4473
5,00,17,07,2,45.1591
5,00,18,07,2,42.3413
5,00,19,07,2,40.0216
5,00,20,07,2,37.35
5,00,21,07,2,37.1
5,00,22,07,2,38.3372
5,00,23,07,2,41.8716
5,00,24,07,2,40.7733
5,00,25,07,2,38.4905
5,00,26,07,2,34.8795
5,00,27,07,2,38.7878
5,00,28,07,2,39.1533
5,00,29,07,2,38.0715
5,00,30,07,2,31.7807
5,00,31,07,2,27.6435
5,00,01,08,2,31.2374
5,00,02,08,2,31.2793
5,00,03,08,2,34.619
5,00,04,08,2,38.2881
5,00,05,08,2,34.3664
5,00,06,08,2,36.9912
5,00,07,08,2,40.5788
5,00,08,08,2,42.0061
5,00,09,08,2,49.3653
5,00,10,08,2,41.8596
5,00,11,08,2,36.3893
5,00,12,08,2,31.6534
5,00,13,08,2,25.6215
5,00,14,08,2,23.874
5,00,15,08,2,35.39
5,00,16,08,2,38.0193
5,00,17,08,2,31.1153
5,00,18,08,2,35.988
5,00,19,08,2,37.076
5,00,20,08,2,33.8839
5,00,21,08,2,39.9777
5,00,22,08,2,41.0356
5,00,23,08,2,37.7753
5,00,24,08,2,27.0603
5,00,25,08,2,31.6228
5,00,26,08,2,38.8581
5,00,27,08,2,39.5432
5,00,28,08,2,38.9255
5,00,29,08,2,37.5201
5,00,30,08,2,31.009
5,00,31,08,2,32.5664
5,00,01,09,3,32.002
5,00,02,09,3,30.9014
5,00,03,09,3,30.5228
5,00,04,09,3,25.0279
5,00,05,09,3,24.8577
5,00,06,09,3,20.5066
5,00,07,09,3,22.0905
5,00,08,09,3,24.2609
5,00,09,09,3,21.2242
5,00,10,09,3,23.6939
5,00,11,09,3,24.6561
5,00,12,09,3,32.9993
5,00,13,09,3,36.8952
5,00,14,09,3,42.2607
5,00,15,09,3,45.0351
5,00,16,09,3,44.2322
5,00,17,09,3,45.0216
5,00,18,09,3,43.3623
5,00,19,09,3,41.3409
5,00,20,09,3,38.9469
5,00,21,09,3,49.1676
5,00,22,09,3,48.5457
5,00,23,09,3,41.8527
5,00,24,09,3,46.1711
5,00,25,09,3,43.9966
5,00,26,09,3,42.7182
5,00,27,09,3,38.7115
5,00,28,09,3,38.7162
5,00,29,09,3,36.2576
5,00,30,09,3,37.3367
5,00,01,10,3,41.4336
5,00,02,10,3,36.92
5,00,03,10,3,36.2597
5,00,04,10,3,41.2687
5,00,05,10,3,39.75
5,00,06,10,3,37.1173
5,00,07,10,3,39.4459
5,00,08,10,3,38.1366
5,00,09,10,3,39.0811
5,00,10,10,3,33.4135
5,00,11,10,3,38.0134
5,00,12,10,3,39.4385
5,00,13,10,3,42.7952
5,00,14,10,3,41.9014
5,00,15,10,3,41.2902
5,00,16,10,3,43.8367
5,00,17,10,3,44.9878
5,00,18,10,3,45.013
5,00,19,10,3,47.7802
5,00,20,10,3,57.5437
5,00,21,10,3,55.3273
5,00,22,10,3,52.9361
5,00,23,10,3,51.4674
5,00,24,10,3,48.7639
5,00,25,10,3,49.6173
5,00,26,10,3,49.2365
5,00,27,10,3,49.7941
5,00,28,10,3,47.5806
5,00,29,10,3,46.6636
5,00,30,10,3,46.8013
5,00,31,10,3,44.5186
5,00,01,11,3,46.4605
5,00,02,11,3,52.0041
5,00,03,11,3,53.2563
5,00,04,11,3,54.0511
5,00,05,11,3,54.2543
5,00,06,11,3,48.3799
5,00,07,11,3,48.2824
5,00,08,11,3,47.8875
5,00,09,11,3,45.9852
5,00,10,11,3,47.6531
5,00,11,11,3,48.7195
5,00,12,11,3,48.6208
5,00,13,11,3,50.9076
5,00,14,11,3,49.8144
5,00,15,11,3,50.1983
5,00,16,11,3,49.1626
5,00,17,11,3,47.6759
5,00,18,11,3,48.2734
5,00,19,11,3,48.4699
5,00,20,11,3,49.1306
5,00,21,11,3,48.1984
5,00,22,11,3,51.6013
5,00,23,11,3,46.6
5,00,24,11,3,46.6456
5,00,25,11,3,55.2741
5,00,26,11,3,46.8772
5,00,27,11,3,44.1304
5,00,28,11,3,51.1543
5,00,29,11,3,53.9014
5,00,30,11,3,55.0927
5,00,01,12,4,52.1861
5,00,02,12,4,46.4046
5,00,03,12,4,40.4451
5,00,04,12,4,42.532
5,00,05,12,4,40.8617
5,00,06,12,4,41.8172
5,00,07,12,4,43.443
5,00,08,12,4,47.2293
5,00,09,12,4,50.1093
5,00,10,12,4,46.6651
5,00,11,12,4,44.7336
5,00,12,12,4,44.0891
5,00,13,12,4,49.8933
5,00,14,12,4,50.0047
5,00,15,12,4,54.125
5,00,16,12,4,53.5463
5,00,17,12,4,46.5805
5,00,18,12,4,45.168
5,00,19,12,4,56.2186
5,00,20,12,4,59.5207
5,00,21,12,4,63.6333
5,00,22,12,4,54.4755
5,00,23,12,4,54.0161
5,00,24,12,4,52.5193
5,00,25,12,4,53.4477
5,00,26,12,4,53.2219
5,00,27,12,4,52.8671
5,00,28,12,4,52.6608
5,00,29,12,4,49.618
5,00,30,12,4,49.4483
5,00,31,12,4,49.353
5,00,01,01,4,49.1881
5,00,02,01,4,49.1807
5,00,03,01,4,51.2433
5,00,04,01,4,51.1119
5,00,05,01,4,50.2645
5,00,06,01,4,49.9867
5,00,07,01,4,49.0841
5,00,08,01,4,47.3953
5,00,09,01,4,43.9915
5,00,10,01,4,45.7648
5,00,11,01,4,42.9614
5,00,12,01,4,41.6133
5,00,13,01,4,44.1841
5,00,14,01,4,42.8184
5,00,15,01,4,41.5211
5,00,16,01,4,43.4142
5,00,17,01,4,45.3059
5,00,18,01,4,35.8159
5,00,19,01,4,37.0846
5,00,20,01,4,41.6381
5,00,21,01,4,43.0888
5,00,22,01,4,43.3088
5,00,23,01,4,46.8849
5,00,24,01,4,47.5524
5,00,25,01,4,50.878
5,00,26,01,4,49.2737
5,00,27,01,4,52.4513
5,00,28,01,4,56.1067
5,00,29,01,4,56.6357
5,00,30,01,4,54.1646
5,00,31,01,4,55.498
5,00,01,02,4,58.8007
5,00,02,02,4,55.2373
5,00,03,02,4,54.376
5,00,04,02,4,50.2972
5,00,05,02,4,46.9115
5,00,06,02,4,44.2497
5,00,07,02,4,45.4685
5,00,08,02,4,50.4932
5,00,09,02,4,54.0859
5,00,10,02,4,53.0987
5,00,11,02,4,49.9437
5,00,12,02,4,52.1054
5,00,13,02,4,49.6824
5,00,14,02,4,48.1147
5,00,15,02,4,46.8358
5,00,16,02,4,50.2132
5,00,17,02,4,53.196
5,00,18,02,4,44.5537
5,00,19,02,4,41.2797
5,00,20,02,4,40.5189
5,00,21,02,4,40.2302
5,00,22,02,4,37.7417
5,00,23,02,4,39.278
5,00,24,02,4,42.15
5,00,25,02,4,40.0826
5,00,26,02,4,39.6184
5,00,27,02,4,35.6092
5,00,28,02,4,34.4477
5,00,29,02,4,45.3267
5,00,01,03,1,51.6331
5,00,02,03,1,50.0464
5,00,03,03,1,46.9
5,00,04,03,1,52.2642
5,00,05,03,1,47.468
5,00,06,03,1,38.5765
5,00,07,03,1,33.704
5,00,08,03,1,40.1126
5,00,09,03,1,40.6253
5,00,10,03,1,38.2377
5,00,11,03,1,47.2564
5,00,12,03,1,47.6813
5,00,13,03,1,48.992
5,00,14,03,1,49.018
5,00,15,03,1,48.102
5,00,16,03,1,36.5
5,00,17,03,1,38.0132
5,00,18,03,1,47.1415
5,00,19,03,1,44.404
5,00,20,03,1,52.3299
5,00,21,03,1,52.1605
5,00,22,03,1,51.952
5,00,23,03,1,51.5605
5,00,24,03,1,49.8833
5,00,25,03,1,48.498
5,00,26,03,1,46.6823
5,00,27,03,1,41.7424
5,00,28,03,1,41.6316
5,00,29,03,1,43.9394
5,00,30,03,1,47.4846
5,00,31,03,1,48.794
5,00,01,04,1,47.5828
5,00,02,04,1,50.1417
5,00,03,04,1,44.9554
5,00,04,04,1,42.8064
5,00,05,04,1,42.3287
5,00,06,04,1,42.6992
5,00,07,04,1,45.859
5,00,08,04,1,46.5294
5,00,09,04,1,44.0863
5,00,10,04,1,44.2802
5,00,11,04,1,41.1123
5,00,12,04,1,40.7756
5,00,13,04,1,43.332
5,00,14,04,1,47.846
5,00,15,04,1,50.7661
5,00,16,04,1,47.7165
5,00,17,04,1,45.8633
5,00,18,04,1,47.4058
5,00,19,04,1,47.0542
5,00,20,04,1,45.9182
5,00,21,04,1,44.7165
5,00,22,04,1,45.7508
5,00,23,04,1,47.7064
5,00,24,04,1,50.1757
5,00,25,04,1,51.7649
5,00,26,04,1,47.4952
5,00,27,04,1,42.4569
5,00,28,04,1,40.9547
5,00,29,04,1,48.2602
5,00,30,04,1,46.8576
5,00,01,05,1,43.3774
5,00,02,05,1,44.0448
5,00,03,05,1,44.0056
5,00,04,05,1,40.6063
5,00,05,05,1,44.4343
5,00,06,05,1,44.9794
5,00,07,05,1,49.0028
5,00,08,05,1,51.8618
5,00,09,05,1,52.0414
5,00,10,05,1,52.5572
5,00,11,05,1,50.67
5,00,12,05,1,44.6968
5,00,13,05,1,40.5161
5,00,14,05,1,43.696
5,00,15,05,1,44.8448
5,00,16,05,1,44.4005
5,00,17,05,1,42.6991
5,00,18,05,1,40.8862
5,00,19,05,1,40.6648
5,00,20,05,1,40.4173
5,00,21,05,1,41.1879
5,00,22,05,1,46.8123
5,00,23,05,1,45.6372
5,00,24,05,1,44.6741
5,00,25,05,1,43.7139
5,00,26,05,1,45.3779
5,00,27,05,1,45.0333
5,00,28,05,1,40.1196
5,00,29,05,1,40.2799
5,00,30,05,1,45.9901
5,00,31,05,1,45.3092
5,00,01,06,2,43.2362
5,00,02,06,2,45.6743
5,00,03,06,2,45.8384
5,00,04,06,2,46.76
5,00,05,06,2,42.3735
5,00,06,06,2,39.9347
5,00,07,06,2,41.135
5,00,08,06,2,38.3932
5,00,09,06,2,35.5298
5,00,10,06,2,36.187
5,00,11,06,2,39.563
5,00,12,06,2,40.332
5,00,13,06,2,44.1539
5,00,14,06,2,42.4911
5,00,15,06,2,43.6687
5,00,16,06,2,44.0603
5,00,17,06,2,41.4351
5,00,18,06,2,41.8039
5,00,19,06,2,40.9221
5,00,20,06,2,40.8946
5,00,21,06,2,40.8974
5,00,22,06,2,38.1651
5,00,23,06,2,36.044
5,00,24,06,2,40.768
5,00,25,06,2,38.606
5,00,26,06,2,38.3621
5,00,27,06,2,40.7987
5,00,28,06,2,42.906
5,00,29,06,2,41.9517
5,00,30,06,2,40.4342
5,00,01,07,2,40.8644
5,00,02,07,2,39.2795
5,00,03,07,2,35.6671
5,00,04,07,2,29.5676
5,00,05,07,2,26.3121
5,00,06,07,2,28.6388
5,00,07,07,2,27.82
5,00,08,07,2,25.6453
5,00,09,07,2,35.177
5,00,10,07,2,33.2497
5,00,11,07,2,32.5493
5,00,12,07,2,32.8563
5,00,13,07,2,37.747
5,00,14,07,2,32.9464
5,00,15,07,2,35.8533
5,00,16,07,2,29.9503
5,00,17,07,2,28.5919
5,00,18,07,2,20.8974
5,00,19,07,2,23.0389
5,00,20,07,2,23.7013
5,00,21,07,2,31.6296
5,00,22,07,2,40.9219
5,00,23,07,2,40.4347
5,00,24,07,2,36.1109
5,00,25,07,2,29.0212
5,00,26,07,2,27.7207
5,00,27,07,2,30.2596
5,00,28,07,2,38.3847
5,00,29,07,2,33.4622
5,00,30,07,2,29.55
5,00,31,07,2,28.3547
5,00,01,08,2,23.3645
5,00,02,08,2,27.2913
5,00,03,08,2,28.1567
5,00,04,08,2,28.325
5,00,05,08,2,25.012
5,00,06,08,2,28.0799
5,00,07,08,2,29.9595
5,00,08,08,2,35.8987
5,00,09,08,2,27.702
5,00,10,08,2,25.524
5,00,11,08,2,29.4442
5,00,12,08,2,38.1947
5,00,13,08,2,36.5722
5,00,14,08,2,29.533
5,00,15,08,2,32.0365
5,00,16,08,2,33.061
5,00,17,08,2,39.0095
5,00,18,08,2,40.9168
5,00,19,08,2,31.1894
5,00,20,08,2,35.8033
5,00,21,08,2,46.196
5,00,22,08,2,37.63
5,00,23,08,2,26.8682
5,00,24,08,2,23.866
5,00,25,08,2,28.7364
5,00,26,08,2,26.6227
5,00,27,08,2,36.2636
5,00,28,08,2,39.972
5,00,29,08,2,36.2706
5,00,30,08,2,34.5536
5,00,31,08,2,35.5313
5,00,01,09,3,17.921
5,00,02,09,3,21.8621
5,00,03,09,3,34.6858
5,00,04,09,3,33.6667
5,00,05,09,3,34.9256
5,00,06,09,3,32.1419
5,00,07,09,3,31.0336
5,00,08,09,3,29.8664
5,00,09,09,3,32.0943
5,00,10,09,3,31.6295
5,00,11,09,3,34.2375
5,00,12,09,3,38.3442
5,00,13,09,3,40.6003
5,00,14,09,3,40.6788
5,00,15,09,3,40.7393
5,00,16,09,3,39.6995
5,00,17,09,3,38.334
5,00,18,09,3,42.3362
5,00,19,09,3,40.8558
5,00,20,09,3,38.4016
5,00,21,09,3,39.9879
5,00,22,09,3,40.9877
5,00,23,09,3,38.8537
5,00,24,09,3,37.521
5,00,25,09,3,40.8653
5,00,26,09,3,38.9115
5,00,27,09,3,35.252
5,00,28,09,3,38.3244
5,00,29,09,3,38.8059
5,00,30,09,3,39.6318
5,00,01,10,3,39.766
5,00,02,10,3,37.8551
5,00,03,10,3,37.4575
5,00,04,10,3,38.4543
5,00,05,10,3,41.6494
5,00,06,10,3,48.2361
5,00,07,10,3,42.0553
5,00,08,10,3,37.5
5,00,09,10,3,36.6697
5,00,10,10,3,35.2667
5,00,11,10,3,34.6966
5,00,12,10,3,28.2622
5,00,13,10,3,33.149
5,00,14,10,3,33.7253
5,00,15,10,3,31.5725
5,00,16,10,3,31.7095
5,00,17,10,3,31.9858
5,00,18,10,3,29.4331
5,00,19,10,3,31.921
5,00,20,10,3,63.3862
5,00,21,10,3,57.5366
5,00,22,10,3,56.8596
5,00,23,10,3,55.1041
5,00,24,10,3,48.9497
5,00,25,10,3,54.2933
5,00,26,10,3,47.2212
5,00,27,10,3,47.0711
5,00,28,10,3,59.2324
5,00,29,10,3,59.0265
5,00,30,10,3,55.8054
5,00,31,10,3,55.5324
5,00,01,11,3,55.545
5,00,02,11,3,58.7099
5,00,03,11,3,56.5396
5,00,04,11,3,54.4563
5,00,05,11,3,60.6993
5,00,06,11,3,57.1801
5,00,07,11,3,56.6245
5,00,08,11,3,59.6932
5,00,09,11,3,60.7593
5,00,10,11,3,57.8311
5,00,11,11,3,54.2993
5,00,12,11,3,54.257
5,00,13,11,3,54.6901
5,00,14,11,3,66.2396
5,00,15,11,3,78.2628
5,00,16,11,3,74.1966
5,00,17,11,3,65.749
5,00,18,11,3,62.8709
5,00,19,11,3,61.5068
5,00,20,11,3,55.0227
5,00,21,11,3,52.925
5,00,22,11,3,43.7988
5,00,23,11,3,41.0588
5,00,24,11,3,45.4951
5,00,25,11,3,49.6022
5,00,26,11,3,46.8772
5,00,27,11,3,44.1304
5,00,28,11,3,47.6501
5,00,29,11,3,47.739
5,00,30,11,3,45.4173
5,00,01,12,4,44.7024
5,00,02,12,4,44.0652
5,00,03,12,4,43.0676
5,00,04,12,4,45.6161
5,00,05,12,4,44.3871
5,00,06,12,4,44.0935
5,00,07,12,4,44.155
6,00,06,07,2,24.1044
6,00,07,07,2,22.6637
6,00,08,07,2,24.5402
6,00,09,07,2,24.06
6,00,10,07,2,22.9946
6,00,11,07,2,23.2911
6,00,12,07,2,19.0003
6,00,13,07,2,20.8043
6,00,14,07,2,19.4586
6,00,15,07,2,18.1553
6,00,16,07,2,19.2085
6,00,17,07,2,19.109
6,00,18,07,2,18.2907
6,00,19,07,2,19.7655
6,00,20,07,2,20.3444
6,00,21,07,2,18.7859
6,00,22,07,2,18.0491
6,00,23,07,2,18.3721
6,00,24,07,2,18.9196
6,00,25,07,2,17.1929
6,00,26,07,2,18.8434
6,00,27,07,2,19.1541
6,00,28,07,2,18.0376
6,00,29,07,2,18.2201
6,00,30,07,2,16.7326
6,00,31,07,2,17.675
6,00,01,08,2,16.8953
6,00,02,08,2,14.388
6,00,03,08,2,13.8761
6,00,04,08,2,22.7065
6,00,05,08,2,20.1547
6,00,06,08,2,18.6797
6,00,07,08,2,18.0102
6,00,08,08,2,20.9583
6,00,09,08,2,22.0866
6,00,10,08,2,16.2823
6,00,11,08,2,14.7198
6,00,12,08,2,14.6763
6,00,13,08,2,17.8136
6,00,14,08,2,28.8595
6,00,15,08,2,30.2124
6,00,16,08,2,31.0134
6,00,17,08,2,33.365
6,00,18,08,2,38.6
6,00,19,08,2,37.8508
6,00,20,08,2,40.7672
6,00,21,08,2,29.7037
6,00,22,08,2,32.5015
6,00,23,08,2,32.2311
6,00,24,08,2,34.7029
6,00,25,08,2,34.9623
6,00,26,08,2,31.9471
6,00,27,08,2,32.3564
6,00,28,08,2,27.5686
6,00,29,08,2,26.4633
6,00,30,08,2,29.5634
6,00,31,08,2,33.5612
6,00,01,09,3,33.3735
6,00,02,09,3,31
6,00,03,09,3,30.74
6,00,04,09,3,31.4482
6,00,05,09,3,30.775
6,00,06,09,3,29.6784
6,00,07,09,3,28.7818
6,00,08,09,3,34.5007
6,00,09,09,3,34.0111
6,00,10,09,3,16.3519
6,00,11,09,3,15.9885
6,00,12,09,3,17.3824
6,00,13,09,3,16.8755
6,00,14,09,3,35.3429
6,00,15,09,3,42.0148
6,00,16,09,3,45.0321
6,00,17,09,3,42.3484
6,00,18,09,3,39.1389
6,00,19,09,3,36.9679
6,00,20,09,3,33.6009
6,00,21,09,3,34.1766
6,00,22,09,3,37.041
6,00,23,09,3,39.86
6,00,24,09,3,33.9444
6,00,25,09,3,44.0903
6,00,26,09,3,41.6875
6,00,27,09,3,33.125
6,00,28,09,3,37.4333
6,00,29,09,3,38.1082
6,00,30,09,3,38.1434
6,00,01,10,3,38.3774
6,00,02,10,3,32.6938
6,00,03,10,3,31.9157
6,00,04,10,3,33.749
6,00,05,10,3,33.026
6,00,06,10,3,31.28
6,00,07,10,3,29.6211
6,00,08,10,3,27.6913
6,00,09,10,3,38.9909
6,00,10,10,3,42.3261
6,00,11,10,3,45.5835
6,00,12,10,3,54.574
6,00,13,10,3,55.4261
6,00,14,10,3,55.084
6,00,15,10,3,47.2427
6,00,16,10,3,48.5224
6,00,17,10,3,56.0644
6,00,18,10,3,59.998
6,00,19,10,3,63.2638
6,00,20,10,3,60.2231
6,00,21,10,3,56.96
6,00,22,10,3,64.1294
6,00,23,10,3,62.8766
6,00,24,10,3,61.207
6,00,25,10,3,65.5496
6,00,26,10,3,66.2679
6,00,27,10,3,68.6713
6,00,28,10,3,67.104
6,00,29,10,3,64.2598
6,00,30,10,3,56.5393
6,00,31,10,3,48.7007
6,00,01,11,3,49.4355
6,00,02,11,3,56.1544
6,00,03,11,3,57.3181
6,00,04,11,3,59.4741
6,00,05,11,3,68.4679
6,00,06,11,3,24.7615
6,00,07,11,3,46.2275
6,00,08,11,3,43.8522
6,00,09,11,3,49.2443
6,00,10,11,3,46.3086
6,00,11,11,3,43.9146
