serie,hour,day,month,value
1,02,04,05,21.6771
1,02,05,05,21.6433
1,02,06,05,22.2292
1,02,07,05,22.1392
1,02,08,05,22.3106
1,02,09,05,22.4636
1,02,10,05,22.2375
1,02,11,05,22.17
1,02,12,05,21.9858
1,02,13,05,21.8229
1,02,14,05,22.3628
1,02,15,05,23.0056
1,02,16,05,23.6615
1,02,17,05,23.4313
1,02,18,05,22.7263
1,02,19,05,22.2506
1,02,20,05,22.4823
1,02,21,05,22.6022
1,02,22,05,23.1655
1,02,23,05,23.8943
1,02,24,05,23.9312
1,02,25,05,23.9597
1,02,26,05,24.1106
1,02,27,05,24.3625
1,02,28,05,24.0579
1,02,29,05,23.8969
1,02,30,05,24.0806
1,02,31,05,24.4161
1,02,01,06,24.837
1,02,02,06,25.2166
1,02,03,06,25.2951
1,02,04,06,24.6103
1,02,05,06,23.6092
1,02,06,06,23.2841
1,02,07,06,23.247
1,02,08,06,23.515
1,02,09,06,23.4493
1,02,10,06,23.5566
1,02,11,06,23.7221
1,02,12,06,24.3454
1,02,13,06,24.8377
1,02,14,06,24.9049
1,02,15,06,25.3554
1,02,16,06,25.9281
1,02,17,06,26.6253
1,02,18,06,26.886
1,02,19,06,26.8915
1,02,20,06,26.8602
1,02,21,06,26.9297
1,02,22,06,27.1689
1,02,23,06,27.162
1,02,24,06,27.4533
1,02,25,06,27.3336
1,02,26,06,27.0792
1,02,27,06,26.6162
1,02,28,06,26.416
1,02,29,06,26.233
1,02,30,06,26.1666
1,02,01,07,25.9875
1,02,02,07,25.8855
1,02,03,07,26.3408
1,02,04,07,26.333
1,02,05,07,26.2806
1,02,06,07,26.2584
1,02,07,07,26.5564
1,02,08,07,26.478
1,02,09,07,26.6609
1,02,10,07,27.0748
1,02,11,07,27.0816
1,02,12,07,27.595
1,02,13,07,27.8722
1,02,14,07,28.0111
1,02,15,07,28.1188
1,02,16,07,28.1691
1,02,17,07,27.8917
1,02,18,07,28.0774
1,02,19,07,27.8584
1,02,20,07,27.7458
1,02,21,07,27.6284
1,02,22,07,28.0992
1,02,23,07,28.458
1,02,24,07,28.5714
1,02,25,07,28.5541
1,02,26,07,28.1768
1,02,27,07,27.9906
1,02,28,07,28.0015
1,02,29,07,28.6474
1,02,30,07,28.5988
1,02,31,07,28.5604
1,02,01,08,28.6598
1,02,02,08,28.7931
1,02,03,08,29.0733
1,02,04,08,29.3883
1,02,05,08,29.7009
1,02,06,08,29.9028
1,02,07,08,29.7467
1,02,08,08,29.4668
1,02,09,08,29.0142
1,02,10,08,28.5982
1,02,11,08,28.3706
1,02,12,08,28.0156
1,02,13,08,28.0172
1,02,14,08,30.2262
1,02,15,08,30.0316
1,02,16,08,29.5859
1,02,17,08,28.7875
1,02,18,08,28.4466
1,02,19,08,28.2669
1,02,20,08,28.2549
1,02,21,08,28.2713
1,02,22,08,28.8623
1,02,23,08,29.5412
1,02,24,08,30.0213
1,02,25,08,30.1753
1,02,26,08,30.1424
1,02,27,08,30.9214
1,02,28,08,30.7439
1,02,29,08,30.2632
1,02,30,08,29.8849
1,02,31,08,29.5358
1,02,01,09,29.7478
1,02,02,09,29.8852
1,02,03,09,30.3615
1,02,04,09,30.6422
1,02,05,09,30.7151
1,02,06,09,30.9585
1,02,07,09,31.0542
1,02,08,09,30.087
1,02,09,09,28.474
1,02,10,09,28.562
1,02,11,09,28.5411
1,02,12,09,28.8442
1,02,13,09,27.4195
1,02,14,09,25.7396
1,02,15,09,24.1611
1,02,16,09,24.5776
1,02,17,09,25.2603
1,02,18,09,25.5769
1,02,19,09,25.5531
1,02,20,09,26.0648
1,02,21,09,25.8333
1,02,22,09,25.5244
1,02,23,09,24.9537
1,02,24,09,25.5729
1,02,25,09,25.5743
1,02,26,09,25.2951
1,02,27,09,26.4062
1,02,28,09,26.3472
1,02,29,09,26.0227
1,02,30,09,25.8676
1,02,01,10,25.8593
1,02,02,10,25.358
1,02,03,10,24.8979
1,02,04,10,24.8906
1,02,05,10,24.95
1,02,06,10,25.1484
1,02,07,10,24.5371
1,02,08,10,24.25
1,02,09,10,24.1816
1,02,10,10,23.9234
1,02,11,10,23.2412
1,02,12,10,22.6014
1,02,13,10,21.6207
1,02,14,10,20.9679
1,02,15,10,21.0463
1,02,16,10,20.9633
1,02,17,10,21.4636
1,02,18,10,21.9433
1,02,19,10,22.3159
1,02,20,10,22.675
1,02,21,10,22.5606
1,02,22,10,22.3192
1,02,23,10,21.5107
1,02,24,10,20.8448
1,02,25,10,21.0949
1,02,26,10,20.9933
1,02,27,10,22.2912
1,02,28,10,22.3415
1,02,29,10,22.4034
1,02,30,10,22.0099
1,01,31,10,21.4736
1,01,01,11,21.2135
1,01,02,11,21.3468
1,01,03,11,21.1696
1,01,04,11,21.0724
1,01,05,11,20.3444
1,01,06,11,19.3065
1,01,07,11,17.5478
1,01,08,11,17.566
1,01,09,11,18.7783
1,01,10,11,19.5857
1,01,11,11,20.577
1,01,12,11,19.9972
1,01,13,11,19.616
1,01,14,11,20.0634
1,01,15,11,20.6584
1,01,16,11,20.6373
1,01,17,11,21.2365
1,01,18,11,21.4043
1,01,19,11,20.4303
1,01,20,11,19.1201
1,01,21,11,19.1302
1,01,22,11,19.742
1,01,23,11,19.1538
1,01,24,11,19.5375
1,01,25,11,20.0617
1,01,26,11,19.275
1,01,27,11,18.104
1,01,28,11,18.543
1,01,29,11,19.9122
1,01,30,11,19.8716
1,01,01,12,20.6532
1,01,02,12,20.6082
1,01,03,12,19.8972
1,01,04,12,19.1476
1,01,05,12,19.4577
1,01,06,12,19.0105
1,01,07,12,18.7653
1,01,08,12,18.3104
1,01,09,12,18.4079
1,01,10,12,17.906
1,01,11,12,17.1707
1,01,12,12,17.1868
1,01,13,12,17.8075
1,01,14,12,18.6369
1,01,15,12,19.0338
1,01,16,12,19.0875
1,01,17,12,18.4217
1,01,18,12,17.4808
1,01,19,12,17.7905
1,01,20,12,18.3008
1,01,21,12,18.6492
1,01,22,12,18.1306
1,01,23,12,17.1581
1,01,24,12,16.1761
1,01,25,12,15.6038
1,01,26,12,14.8268
1,01,27,12,13.9757
1,01,28,12,13.6414
1,01,29,12,13.5793
1,01,30,12,13.3106
1,01,31,12,12.7674
1,01,01,01,11.902
1,01,02,01,12.089
1,01,03,01,12.6082
1,01,04,01,13.2277
1,01,05,01,13.4952
1,01,06,01,13.047
1,01,07,01,12.5822
1,01,08,01,12.2204
1,01,09,01,14.7277
1,01,10,01,15.064
1,01,11,01,17.1
1,01,12,01,18.3903
1,01,13,01,18.7243
1,01,14,01,17.6406
1,01,15,01,15.5645
1,01,16,01,16.4016
1,01,17,01,17.7947
1,01,18,01,17.9717
1,01,19,01,17.7911
1,01,20,01,17.9376
1,01,21,01,17.6174
1,01,22,01,15.8641
1,01,23,01,16.5191
1,01,24,01,17.6021
1,01,25,01,18.2375
1,01,26,01,18.7806
1,01,27,01,17.4034
1,01,28,01,15.7129
1,01,29,01,15.6789
1,01,30,01,16.9493
1,01,31,01,18.3649
1,01,01,02,18.9117
1,01,02,02,19.1443
1,01,03,02,19.0215
1,01,04,02,18.1581
1,01,05,02,16.6258
1,01,06,02,17.4671
1,01,07,02,18.8648
1,01,08,02,19.032
1,01,09,02,19.2471
1,01,10,02,19.3731
1,01,11,02,18.9596
1,01,12,02,18.8408
1,01,13,02,19.1553
1,01,14,02,19.5907
1,01,15,02,19.5923
1,01,16,02,19.6762
1,01,17,02,20.2562
1,01,18,02,19.2755
1,01,19,02,18.1389
1,01,20,02,18.546
1,01,21,02,19.7554
1,01,22,02,20.3931
1,01,23,02,21.0322
1,01,24,02,21.2908
1,01,25,02,20.5007
1,01,26,02,19.071
1,01,27,02,19.4781
1,01,28,02,19.6354
1,01,01,03,20.1683
1,01,02,03,20.27
1,01,03,03,19.8731
1,01,04,03,17.9227
1,01,05,03,17.2947
1,01,06,03,18.4133
1,01,07,03,20.3243
1,01,08,03,21.289
1,01,09,03,22.2644
1,01,10,03,22.4564
1,01,11,03,22.8162
1,01,12,03,21.0152
1,01,13,03,19.9156
1,01,14,03,20.5279
1,01,15,03,21.0522
1,01,16,03,21.3641
1,01,17,03,21.4115
1,01,18,03,20.948
1,01,19,03,20.5713
1,01,20,03,21.1113
1,01,21,03,20.4224
1,01,22,03,19.2239
1,01,23,03,17.6042
1,01,24,03,18.3033
1,01,25,03,17.698
1,01,26,03,17.0132
1,02,27,03,17.3188
1,02,28,03,18.6884
1,02,29,03,19.8315
1,02,30,03,20.6795
1,02,31,03,20.5063
1,02,01,04,19.5966
1,02,02,04,19.4891
1,02,03,04,19.7125
1,02,04,04,20.37
1,02,05,04,20.5787
1,02,06,04,20.66
1,02,07,04,20.8676
1,02,08,04,21.1265
1,02,09,04,21.2127
1,02,10,04,21.3483
1,02,11,04,21.6947
1,02,12,04,22.2742
1,02,13,04,22.782
1,02,14,04,22.7298
1,02,15,04,22.6053
1,02,16,04,22.8395
1,02,17,04,23.2966
1,02,18,04,23.7265
1,02,19,04,23.9306
1,02,20,04,23.5303
1,02,21,04,22.7757
1,02,22,04,22.6184
1,02,23,04,22.6633
1,02,24,04,23.1393
1,02,25,04,23.0088
1,02,26,04,22.1218
1,02,27,04,21.8589
1,02,28,04,21.2229
1,02,29,04,20.9576
1,02,30,04,19.8675
1,02,01,05,19.648
1,02,02,05,20.5776
1,02,03,05,21.7396
1,02,04,05,22.5945
1,02,05,05,22.1113
1,02,06,05,21.3599
1,02,07,05,21.7722
1,02,08,05,22.8124
1,02,09,05,23.4953
1,02,10,05,23.0626
1,02,11,05,21.8
1,02,12,05,21.2868
1,02,13,05,21.0578
1,02,14,05,21.416
1,02,15,05,22.2289
1,02,16,05,23.2848
1,02,17,05,24.2079
1,02,18,05,23.6041
1,02,19,05,23.2333
1,02,20,05,23.5603
1,02,21,05,23.752
1,02,22,05,24.0507
1,02,23,05,25.0048
1,02,24,05,25.8014
1,02,25,05,26.5156
1,02,26,05,26.7801
1,02,27,05,26.5616
1,02,28,05,25.8403
1,02,29,05,25.232
1,02,30,05,25.6083
1,02,31,05,26.1205
1,02,01,06,26.6687
1,02,02,06,27.1574
1,02,03,06,26.8093
1,02,04,06,26.4093
1,02,05,06,25.9224
1,02,06,06,25.5647
1,02,07,06,26.0376
1,02,08,06,26.6633
1,02,09,06,26.5021
1,02,10,06,27.0033
1,02,11,06,27.674
1,02,12,06,28.377
1,02,13,06,28.653
1,02,14,06,28.4913
1,02,15,06,29.0993
1,02,16,06,29.6212
1,02,17,06,29.7927
1,02,18,06,29.8735
1,02,19,06,29.8902
1,02,20,06,29.3345
1,02,21,06,29.5565
1,02,22,06,29.4517
1,02,23,06,29.1057
1,02,24,06,29.0039
1,02,25,06,28.6362
1,02,26,06,27.858
1,02,27,06,26.9536
1,02,28,06,25.9115
1,02,29,06,24.6872
1,02,30,06,24.1738
1,02,01,07,24.4627
1,02,02,07,25.0303
1,02,03,07,26.164
1,02,04,07,27.032
1,02,05,07,27.1122
1,02,06,07,26.9755
1,02,07,07,26.445
1,02,08,07,26.2046
1,02,09,07,26.4901
1,02,10,07,26.2685
1,02,11,07,27.0095
1,02,12,07,27.8589
1,02,13,07,28.8148
1,02,14,07,29.4853
1,02,15,07,29.7389
1,02,16,07,30.1215
1,02,17,07,30.1403
1,02,18,07,30.004
1,02,19,07,29.0675
1,02,20,07,28.1881
1,02,21,07,27.3213
1,02,22,07,27.6589
1,02,23,07,28.0008
1,02,24,07,28.4
1,02,25,07,28.5556
1,02,26,07,28.8125
1,02,27,07,29.2497
1,02,28,07,29.51
1,02,29,07,29.682
1,02,30,07,29.7653
1,02,31,07,29.0497
1,02,01,08,28.3079
1,02,02,08,28.3702
1,02,03,08,28.7851
1,02,04,08,29.4642
1,02,05,08,30.0007
1,02,06,08,30.0126
1,02,07,08,29.8404
1,02,08,08,28.7707
1,02,09,08,28.228
1,02,10,08,27.8215
1,02,11,08,27.704
1,02,12,08,27.8167
1,02,13,08,28.1146
1,02,14,08,28.4702
1,02,15,08,28.6576
1,02,16,08,28.5609
1,02,17,08,28.9742
1,02,18,08,29.402
1,02,19,08,29.6905
1,02,20,08,30.006
1,02,21,08,30.1881
1,02,22,08,30.3384
1,02,23,08,30.5172
1,02,24,08,30.0088
1,02,25,08,29.6095
1,02,26,08,29.4483
1,02,27,08,29.4387
1,02,28,08,28.524
1,02,29,08,27.749
1,02,30,08,27.0466
1,02,31,08,27.0716
1,02,01,09,27.2213
1,02,02,09,27.202
1,02,03,09,27.2367
1,02,04,09,27.0574
1,02,05,09,27.3973
1,02,06,09,27.81
1,02,07,09,27.9034
1,02,08,09,27.55
1,02,09,09,26.6728
1,02,10,09,25.9127
1,02,11,09,26.0993
1,02,12,09,26.3307
1,02,13,09,26.57
1,02,14,09,26.502
1,02,15,09,25.6702
1,02,16,09,25.0456
1,02,17,09,24.5507
1,02,18,09,24.1436
1,02,19,09,24.4426
1,02,20,09,24.8127
1,02,21,09,25.2889
1,02,22,09,25.4076
1,02,23,09,25.55
1,02,24,09,25.5827
1,02,25,09,25.234
1,02,26,09,25.1416
1,02,27,09,25.0714
1,02,28,09,25.3304
1,02,29,09,25.6416
1,02,30,09,25.6497
1,02,01,10,25.5477
1,02,02,10,25.7386
1,02,03,10,26.5054
1,02,04,10,26.39
1,02,05,10,26.3407
1,02,06,10,26.4404
1,02,07,10,25.9563
1,02,08,10,25.6056
1,02,09,10,25.0785
1,02,10,10,24.6841
1,02,11,10,24.3517
1,02,12,10,24.4634
1,02,13,10,24.51
1,02,14,10,20.9679
1,02,15,10,21.0463
1,02,16,10,20.9633
1,02,17,10,24.8071
1,02,18,10,23.3913
1,02,19,10,22.6237
1,02,20,10,22.6973
1,02,21,10,22.7248
1,02,22,10,22.1289
1,02,23,10,22.0633
1,02,24,10,21.8333
1,02,25,10,22.2355
1,02,26,10,22.1864
1,02,27,10,22.4761
1,02,28,10,22.6252
1,02,29,10,22.3102
1,01,30,10,21.7221
1,01,31,10,21.6289
1,01,01,11,21.633
1,01,02,11,21.5756
1,01,03,11,20.2364
1,01,04,11,20.52
1,01,05,11,20.0108
1,01,06,11,19.4985
1,01,07,11,19.3131
1,01,08,11,18.8424
1,01,09,11,20.4232
1,01,10,11,20.287
1,01,11,11,20.2107
1,01,12,11,19.5472
1,01,13,11,20.1628
1,01,14,11,20.1573
1,01,15,11,20.0585
1,01,16,11,20.6289
1,01,17,11,20.6596
1,01,18,11,20.0615
1,01,19,11,19.3132
1,01,20,11,19.5886
1,01,21,11,20.3639
1,01,22,11,20.673
1,01,23,11,21.5765
1,01,24,11,22.05
1,01,25,11,21.4377
1,01,26,11,20.2655
1,01,27,11,20.0402
1,01,28,11,20.4821
1,01,29,11,20.7197
1,01,30,11,20.1617
1,01,01,12,19.724
1,01,02,12,18.3782
1,01,03,12,16.9556
1,01,04,12,17.0124
1,01,05,12,18.2189
1,01,06,12,16.8377
1,01,07,12,17.0111
1,01,08,12,17.0633
1,01,09,12,16.8049
1,01,10,12,16.2805
1,01,11,12,16.8354
1,01,12,12,17.7815
1,01,13,12,18.1681
1,01,14,12,19.1917
1,01,15,12,19.2794
1,01,16,12,18.2119
1,01,17,12,16.6519
1,01,18,12,17.128
1,01,19,12,18.3302
1,01,20,12,18.493
1,01,21,12,18.8541
1,01,22,12,19.0656
1,01,23,12,18.0521
1,01,24,12,16.8977
1,01,25,12,16.2092
1,01,26,12,15.4596
1,01,27,12,14.8674
1,01,28,12,15.2071
1,01,29,12,15.5604
1,01,30,12,15.984
1,01,31,12,15.8149
1,01,01,01,15.1856
1,01,02,01,14.8127
1,01,03,01,15.3358
1,01,04,01,15.4429
1,01,05,01,15.1395
1,01,06,01,14.2094
1,01,07,01,13.1957
1,01,08,01,14.7317
1,01,09,01,15.9182
1,01,10,01,17.6649
1,01,11,01,17.3141
1,01,12,01,17.7529
1,01,13,01,16.6146
1,01,14,01,15.1368
1,01,15,01,16.0901
1,01,16,01,17.6434
1,01,17,01,18.648
1,01,18,01,18.8292
1,01,19,01,19.1593
1,01,20,01,18.7357
1,01,21,01,17.7923
1,01,22,01,18.3415
1,01,23,01,18.986
1,01,24,01,19.088
1,01,25,01,19.2874
1,01,26,01,17.4395
1,01,27,01,15.9841
1,01,28,01,15.3378
1,01,29,01,15.5889
1,01,30,01,18.1055
1,01,31,01,18.4483
1,01,01,02,19.1422
1,01,02,02,18.7684
1,01,03,02,17.4264
1,01,04,02,15.9886
1,01,05,02,16.6295
1,01,06,02,17.8191
1,01,07,02,18.1062
1,01,08,02,17.8693
1,01,09,02,17.9646
1,01,10,02,17.3324
1,01,11,02,16.5731
1,01,12,02,17.8094
1,01,13,02,18.0076
1,01,14,02,19.5063
1,01,15,02,20.256
1,01,16,02,20.6029
1,01,17,02,19.8858
1,01,18,02,18.9921
1,01,19,02,19.4125
1,01,20,02,20.1226
1,01,21,02,20.6828
1,01,22,02,20.2566
1,01,23,02,20.1821
1,01,24,02,18.6785
1,01,25,02,17.6205
1,01,26,02,18.2565
1,01,27,02,19.5628
1,01,28,02,19.7333
1,01,01,03,19.8049
1,01,02,03,19.5033
1,01,03,03,18.2077
1,01,04,03,17.3929
1,01,05,03,17.508
1,01,06,03,18.4619
1,01,07,03,19.3937
1,01,08,03,19.6695
1,01,09,03,20.0256
1,01,10,03,18.8162
1,01,11,03,16.872
1,01,12,03,17.5672
1,01,13,03,19.4442
1,01,14,03,19.7521
1,01,15,03,19.1471
1,01,16,03,19.2558
1,01,17,03,17.8898
1,01,18,03,16.9569
1,01,19,03,17.4486
1,01,20,03,18.2925
1,01,21,03,19.248
1,01,22,03,19.9179
1,01,23,03,19.1259
1,01,24,03,17.7444
1,01,25,03,16.3
1,02,26,03,16.7832
1,02,27,03,17.3341
1,02,28,03,17.8216
1,02,29,03,17.2127
1,02,30,03,20.6795
1,02,31,03,20.5063
1,02,01,04,19.4385
1,02,02,04,19.3877
1,02,03,04,19.8483
1,02,04,04,19.3385
1,02,05,04,20.3792
1,02,06,04,21.1028
1,02,07,04,19.6778
1,02,08,04,18.5961
1,02,09,04,17.8067
1,02,10,04,17.9267
1,02,11,04,18.2154
1,02,12,04,18.5688
1,02,13,04,18.9229
1,02,14,04,19.3215
1,02,15,04,18.6587
1,02,16,04,18.65
1,02,17,04,19.1634
1,02,18,04,20.4067
1,02,19,04,20.9469
1,02,20,04,21.2708
1,02,21,04,20.8652
1,02,22,04,20.4882
1,02,23,04,20.7
1,02,24,04,21.609
1,02,25,04,22.2104
1,02,26,04,23.0276
1,02,27,04,22.1955
1,02,28,04,20.8481
1,02,29,04,19.3154
1,02,30,04,18.4908
1,02,01,05,18.6612
1,02,02,05,18.7421
1,02,03,05,18.587
1,02,04,05,19.3821
1,02,05,05,19.6849
1,02,06,05,22.2292
1,02,07,05,21.9676
1,02,08,05,22.1405
1,02,09,05,22.4864
1,02,10,05,22.3118
1,02,11,05,22.8563
1,02,12,05,21.951
1,02,13,05,20.9556
1,02,14,05,21.2094
1,02,15,05,21.4435
1,02,16,05,22.5069
1,02,17,05,23.2687
1,02,18,05,22.7098
1,02,19,05,22.1711
1,02,20,05,21.9842
1,02,21,05,21.8965
1,02,22,05,22.7125
1,02,23,05,23.1948
1,02,24,05,22.85
1,02,25,05,21.9817
1,02,26,05,21.8949
1,02,27,05,22.0098
1,02,28,05,21.4719
1,02,29,05,21.4545
1,02,30,05,21.3
1,02,31,05,21.3076
1,02,01,06,21.515
1,02,02,06,21.7555
1,02,03,06,21.934
1,02,04,06,21.1076
1,02,05,06,20.5769
1,02,06,06,20.9188
1,02,07,06,20.9908
1,02,08,06,21.0564
1,02,09,06,20.9506
1,02,10,06,20.5866
1,02,11,06,20.4147
1,02,12,06,21.4569
1,02,13,06,22.6866
1,02,14,06,23.6034
1,02,15,06,24.3991
1,02,16,06,25.1556
1,02,17,06,26.3134
1,02,18,06,26.6438
1,02,19,06,26.7707
1,02,20,06,27.2163
1,02,21,06,27.1805
1,02,22,06,27.3217
1,02,23,06,27.3811
1,02,24,06,28.1543
1,02,25,06,28.0774
1,02,26,06,27.5667
1,02,27,06,26.7
1,02,28,06,26.4855
1,02,29,06,26.7596
1,02,30,06,26.3476
1,02,01,07,25.6859
1,02,02,07,25.1
1,02,03,07,25.2914
1,02,04,07,24.8512
1,02,05,07,25.0282
1,02,06,07,24.9966
1,02,07,07,26.5
1,02,08,07,26.906
1,02,09,07,27.4282
1,02,10,07,28.0723
1,02,11,07,26.6096
1,02,12,07,26.9241
1,02,13,07,26.9674
1,02,14,07,27.0448
1,02,15,07,26.6408
1,02,16,07,26.2371
1,02,17,07,26.7582
1,02,18,07,26.824
1,02,19,07,26.3852
1,02,20,07,26.4564
1,02,21,07,26.5842
1,02,22,07,27.2223
1,02,23,07,27.6907
1,02,24,07,27.3923
1,02,25,07,27.4583
1,02,26,07,27.0846
1,02,27,07,27.3695
1,02,28,07,27.2446
1,02,29,07,26.9824
1,02,30,07,27.0689
1,02,31,07,27.3423
1,02,01,08,28.0256
1,02,02,08,28.7069
1,02,03,08,29.2958
1,02,04,08,29.9465
1,02,05,08,30.365
1,02,06,08,30.5932
1,02,07,08,30.3655
1,02,08,08,30.157
1,02,09,08,29.3135
1,02,10,08,29.0196
1,02,11,08,29.1073
1,02,12,08,29.416
1,02,13,08,28.9956
1,02,14,08,28.7225
1,02,15,08,28.5557
1,02,16,08,28.3691
1,02,17,08,29.0733
1,02,18,08,29.1069
1,02,19,08,29.2508
1,02,20,08,29.4775
1,02,21,08,29.3351
1,02,22,08,29.1376
1,02,23,08,29.4584
1,02,24,08,29.3132
1,02,25,08,29.2775
1,02,26,08,29.1564
1,02,27,08,29.124
1,02,28,08,28.9156
1,02,29,08,28.211
1,02,30,08,28.257
1,02,31,08,28.5465
1,02,01,09,28.8674
1,02,02,09,29.2457
1,02,03,09,28.6225
1,02,04,09,27.6281
1,02,05,09,26.5744
1,02,06,09,26.0793
1,02,07,09,26.4439
1,02,08,09,26.6387
1,02,09,09,26.475
1,02,10,09,26.4712
1,02,11,09,26.9411
1,02,12,09,27.0659
1,02,13,09,27.3718
1,02,14,09,27.5076
1,02,15,09,27.2319
1,02,16,09,27.2462
1,02,17,09,26.9786
1,02,18,09,26.8756
1,02,19,09,26.9836
1,02,20,09,27.1979
1,02,21,09,27.1327
1,02,22,09,27.1806
1,02,23,09,24.8672
1,02,24,09,25.0987
1,02,25,09,24.8224
1,02,26,09,24.8856
1,02,27,09,25.3711
1,02,28,09,25.4814
1,02,29,09,25.4898
1,02,30,09,25.4946
1,02,01,10,25.4604
1,02,02,10,25.1991
1,02,03,10,25.3032
1,02,04,10,25.3048
1,02,05,10,25.311
1,02,06,10,25.3842
1,02,07,10,25.0564
1,02,08,10,25.0155
1,02,09,10,23.7014
1,02,10,10,23.4287
1,02,11,10,23.6137
1,02,12,10,23.6967
1,02,13,10,24.1
1,02,14,10,20.9679
1,02,15,10,21.0463
1,02,16,10,20.9633
1,02,17,10,23.1354
1,02,18,10,21.7109
1,02,19,10,21.4143
1,02,20,10,21.3
1,02,21,10,21.3578
1,02,22,10,21.6815
1,02,23,10,21.7528
1,02,24,10,21.892
1,02,25,10,21.7842
1,02,26,10,21.5127
1,02,27,10,20.7885
1,02,28,10,18.7356
1,01,29,10,18.2923
1,01,30,10,19.1421
1,01,31,10,19.4738
1,01,01,11,19.1082
1,01,02,11,19.2062
1,01,03,11,19.3032
1,01,04,11,18.6231
1,01,05,11,18.5453
1,01,06,11,19.1145
1,01,07,11,20.1542
1,01,08,11,20.5118
1,01,09,11,21.4101
1,01,10,11,20.0652
1,01,11,11,19.5124
1,01,12,11,20.2258
1,01,13,11,21.2003
1,01,14,11,21.7851
1,01,15,11,22.1967
1,01,16,11,21.827
1,01,17,11,21.4974
1,01,18,11,20.4849
1,01,19,11,20.0319
1,01,20,11,20.57
1,01,21,11,20.3024
1,01,22,11,20.5307
1,01,23,11,20.3518
1,01,24,11,19.4068
1,01,25,11,18.3517
1,01,26,11,17.4231
1,01,27,11,19.404
1,01,28,11,19.2777
1,01,29,11,19.2305
1,01,30,11,19.5976
1,01,01,12,18.5741
1,01,02,12,17.5537
1,01,03,12,18.0176
1,01,04,12,18.7198
1,01,05,12,19.037
1,01,06,12,18.5069
1,01,07,12,18.2212
1,01,08,12,18.2057
1,01,09,12,17.1424
1,01,10,12,17.8847
1,01,11,12,18.4471
1,01,12,12,18.8673
1,01,13,12,18.6309
1,01,14,12,18.7864
1,01,15,12,18.1174
1,01,16,12,16.929
1,01,17,12,17.0908
1,01,18,12,18.0236
1,01,19,12,18.5641
1,01,20,12,19.1488
1,01,21,12,18.7417
1,01,22,12,17.7155
1,01,23,12,16.8788
1,01,24,12,15.6964
1,01,25,12,14.8873
1,01,26,12,14.4419
1,01,27,12,14.0049
1,01,28,12,13.9441
1,01,29,12,13.4052
1,01,30,12,13.2189
1,01,31,12,12.9492
1,01,01,01,12.698
1,01,02,01,12.5377
1,01,03,01,12.1054
1,01,04,01,11.9382
1,01,05,01,11.6068
1,01,06,01,11.0818
1,01,07,01,11.0188
1,01,08,01,14.0429
1,01,09,01,17.5528
1,01,10,01,17.483
1,01,11,01,17.3878
1,01,12,01,15.9808
1,01,13,01,14.4796
1,01,14,01,15.275
1,01,15,01,17.1364
1,01,16,01,17.7163
1,01,17,01,18.1323
1,01,18,01,17.8333
1,01,19,01,16.6703
1,01,20,01,16.0385
1,01,21,01,15.75
1,01,22,01,17.4921
1,01,23,01,17.6243
1,01,24,01,19.3521
1,01,25,01,19.0649
1,01,26,01,18.3188
1,01,27,01,16.8318
1,01,28,01,15.48
1,01,29,01,16.413
1,01,30,01,17.6767
1,01,31,01,18.0341
1,01,01,02,17.8
1,01,02,02,15.2944
1,01,03,02,14.4714
1,01,04,02,15.5545
1,01,05,02,16.4688
1,01,06,02,18.0768
1,01,07,02,18.3367
1,01,08,02,18.4947
1,01,09,02,17.0408
1,01,10,02,16.38
1,01,11,02,16.6882
1,01,12,02,18.3012
1,01,13,02,18.8982
1,01,14,02,19.5278
1,01,15,02,19.3815
1,01,16,02,19
1,01,17,02,17.9639
1,01,18,02,19.6488
1,01,19,02,20.1071
1,01,20,02,20.6375
1,01,21,02,21.058
1,01,22,02,21.5086
1,01,23,02,20.2541
1,01,24,02,19.4708
1,01,25,02,20.3837
1,01,26,02,21.0712
1,01,27,02,21.3
1,01,28,02,21.1109
1,01,01,03,21.0266
1,01,02,03,20.7538
1,01,03,03,19.9
1,01,04,03,20.0689
1,01,05,03,20.4
1,01,06,03,20.0024
1,01,07,03,19.0688
1,01,08,03,19.7208
1,01,09,03,19.4894
1,01,10,03,19.147
1,01,11,03,19.7652
1,01,12,03,21.1545
1,01,13,03,20.9653
1,01,14,03,20.6339
1,01,15,03,20.8911
1,01,16,03,20.6434
1,01,17,03,19.9034
1,01,18,03,19.8299
1,01,19,03,19.4831
1,01,20,03,19.2098
1,01,21,03,19.8935
1,01,22,03,20.1231
1,01,23,03,19.6656
1,01,24,03,19.5242
1,01,25,03,20.3294
1,01,26,03,20.4053
1,01,27,03,20.4077
1,01,28,03,20.085
1,01,29,03,19.7211
1,01,30,03,19.2625
1,01,31,03,19.3458
1,02,01,04,19.2804
1,02,02,04,19.2863
1,02,03,04,18.9325
1,02,04,04,18.5755
1,02,05,04,18.6759
1,02,06,04,17.2642
1,02,07,04,16.4628
1,02,08,04,17.325
1,02,09,04,18.518
1,02,10,04,18.5494
1,02,11,04,19.2613
1,02,12,04,19.0144
1,02,13,04,19.4526
1,02,14,04,19.8091
1,02,15,04,19.8687
1,02,16,04,20.7447
1,02,17,04,21.23
1,02,18,04,22.0666
1,02,19,04,22.4387
1,02,20,04,22.4006
1,02,21,04,21.8204
1,02,22,04,21.5533
1,02,23,04,21.6816
1,02,24,04,17.2391
